Participant,Trial,Condition,Time,TargetDistance,Duration,Mis-Clicks,Target Location
2,99,normal,2018-03-19T20:30:35.992Z,555.3315861893705,1192,0,List Item
2,100,normal,2018-03-19T20:30:38.207Z,417.0865865636517,1418,0,List Item
2,101,normal,2018-03-19T20:30:40.013Z,307.2300571515885,1157,0,List Item
2,102,normal,2018-03-19T20:30:42.691Z,299.7617312397339,1279,0,List Item
2,103,normal,2018-03-19T20:30:44.238Z,430.1018774614021,975,0,Grid Item
2,104,normal,2018-03-19T20:30:45.834Z,385.3901537182562,884,0,List Item
2,105,normal,2018-03-19T20:30:47.366Z,413.98060989538874,898,0,List Item
2,106,normal,2018-03-19T20:30:49.047Z,434.7371564063884,1168,0,List Item
2,107,normal,2018-03-19T20:30:50.644Z,615.6064093615689,1031,0,Grid Item
2,108,normal,2018-03-19T20:30:52.934Z,536.6999942312032,1338,0,List Item
2,109,normal,2018-03-19T20:30:54.537Z,400.5994827256932,938,0,List Item
2,110,normal,2018-03-19T20:30:56.295Z,571.8465341719792,1201,0,List Item
2,111,normal,2018-03-19T20:30:57.819Z,302.4542040682639,788,0,List Item
2,112,normal,2018-03-19T20:30:59.391Z,521.45700963613,1067,0,Toolbar Item
2,113,normal,2018-03-19T20:31:01.033Z,383.25951813578297,990,0,List Item
2,114,normal,2018-03-19T20:31:03.148Z,131.88066325974864,1494,1,Toolbar Item
2,115,normal,2018-03-19T20:31:04.413Z,139.61096540118768,737,0,Toolbar Item
2,116,normal,2018-03-19T20:31:06.184Z,393.49302224563473,1176,0,List Item
2,117,normal,2018-03-19T20:31:07.577Z,600.0060111917895,813,0,Grid Item
2,118,normal,2018-03-19T20:31:09.406Z,356.1751608579584,862,0,List Item
2,119,normal,2018-03-19T20:31:10.375Z,130.23838029317366,551,0,Grid Item
2,120,normal,2018-03-19T20:31:12.563Z,564.6679960728912,1648,0,List Item
2,121,normal,2018-03-19T20:31:14.555Z,456.42419507349086,1116,0,List Item
2,122,fixHalo,2018-03-19T20:31:44.795Z,491.2475531942958,1154,0,List Item
2,123,fixHalo,2018-03-19T20:31:46.313Z,372.5760596480586,836,0,List Item
2,124,fixHalo,2018-03-19T20:31:48.119Z,501.5866079381025,1287,0,Toolbar Item
2,125,fixHalo,2018-03-19T20:31:49.666Z,406.65939291100455,829,0,Grid Item
2,126,fixHalo,2018-03-19T20:31:51.463Z,327.4953554532005,1022,0,Toolbar Item
2,127,fixHalo,2018-03-19T20:31:53.063Z,452.6257142460541,1013,0,Grid Item
2,128,fixHalo,2018-03-19T20:31:54.668Z,392.93751067365264,953,0,Grid Item
2,129,fixHalo,2018-03-19T20:31:56.310Z,440.94812169748246,1038,0,List Item
